state,month,year,lockdown_period,avg_congestion
NE,5,2018,before_lockdown,1.530362389813908
NH,2,2019,before_lockdown,1.4171195652173914
NH,3,2021,after_lockdown,0.2426400759734093
NH,11,2021,after_lockdown,0.9069767441860465
NJ,1,2019,before_lockdown,1.05349552982559
NJ,2,2018,before_lockdown,1.3773871894541152
NJ,3,2020,after_lockdown,0.8966202783300199
NJ,10,2020,after_lockdown,0.5317903596021423
NM,1,2022,after_lockdown,0.0
NM,3,2019,before_lockdown,1.5845048092167846
NM,9,2019,before_lockdown,1.087917042380523
NV,3,2018,before_lockdown,1.5888035126234907
NV,7,2020,after_lockdown,1.3087008343265794
NV,11,2021,after_lockdown,1.2583732057416268
NY,10,2019,before_lockdown,0.7309020747481003
OH,1,2021,after_lockdown,0.6863872911531087
OK,11,2021,after_lockdown,0.9996052112120016
OR,7,2018,before_lockdown,1.4613490364025696
RI,1,2018,before_lockdown,1.4729988510149368
RI,9,2018,before_lockdown,1.519214346712212
SC,3,2018,before_lockdown,1.3412204234122043
SD,2,2021,after_lockdown,0.861336032388664
TN,12,2021,after_lockdown,1.109425185513346
TX,1,2021,after_lockdown,1.0444330513543536
TX,8,2018,before_lockdown,1.1950456041880295
UT,1,2019,before_lockdown,1.381765926872106
UT,3,2018,before_lockdown,1.4894002789400278
UT,5,2021,after_lockdown,1.088905216752388
VT,3,2018,before_lockdown,1.4983669548511047
WA,3,2021,after_lockdown,1.0837068886652639
WA,6,2020,after_lockdown,1.1632765255634965
WI,11,2020,after_lockdown,0.734789391575663
WY,3,2019,before_lockdown,1.6605228512318977
WY,4,2021,after_lockdown,1.0784648187633261
WY,8,2019,before_lockdown,1.3262508567511995
WY,10,2021,after_lockdown,1.1713810316139768
AL,8,2018,before_lockdown,1.4106183635227982
AR,12,2019,before_lockdown,0.9842726081258192
AZ,1,2022,after_lockdown,1.5
AZ,3,2021,after_lockdown,0.7518941307202748
AZ,4,2020,after_lockdown,0.6165867244313786
AZ,6,2021,after_lockdown,1.0639138240574506
CO,1,2020,after_lockdown,1.1997208203586385
DC,4,2019,before_lockdown,0.9427447552447552
DC,10,2021,after_lockdown,0.9769417475728155
DC,11,2018,before_lockdown,1.2633451957295374
DE,1,2018,before_lockdown,1.21786941580756
DE,2,2019,before_lockdown,1.059119496855346
DE,11,2019,before_lockdown,0.6918767507002801
IA,6,2020,after_lockdown,0.7855421686746988
ID,1,2020,after_lockdown,1.0786930510814543
ID,5,2018,before_lockdown,1.6562948779320248
ID,8,2021,after_lockdown,1.3350739773716276
IL,6,2018,before_lockdown,1.1857914484806003
IL,8,2018,before_lockdown,1.2149482934623408
IL,8,2020,after_lockdown,0.9571834992887625
IL,9,2018,before_lockdown,1.1097362680943883
IL,11,2021,after_lockdown,1.2681165171839035
IN,3,2020,after_lockdown,1.0602620087336245
IN,3,2021,after_lockdown,0.7444692510655572
IN,5,2018,before_lockdown,1.5809568334112514
IN,10,2019,before_lockdown,1.0436937763906737
KS,3,2021,after_lockdown,1.130352644836272
KY,6,2020,after_lockdown,0.9891304347826086
KY,8,2018,before_lockdown,1.614864864864865
LA,4,2019,before_lockdown,1.2012706784943659
MI,6,2019,before_lockdown,1.1268697307587707
MI,9,2018,before_lockdown,1.2325238629983155
MN,4,2018,before_lockdown,1.3834699682114773
MN,8,2018,before_lockdown,1.4411703672961196
MO,9,2020,after_lockdown,0.88937875751503
MO,11,2021,after_lockdown,1.2103918228279387
MS,6,2021,after_lockdown,0.9839063643013899
MS,11,2019,before_lockdown,0.8484162895927602
MT,8,2021,after_lockdown,1.482744783306581
MT,9,2019,before_lockdown,1.4665354330708662
NC,4,2019,before_lockdown,1.2475397426192278
NC,10,2019,before_lockdown,0.960621387283237
NC,12,2021,after_lockdown,1.1870177031320925
ND,5,2020,after_lockdown,0.7915804002760525
ND,10,2021,after_lockdown,0.8353413654618473
ND,12,2020,after_lockdown,1.206451612903226
NH,5,2018,before_lockdown,1.3297365915582355
NJ,12,2020,after_lockdown,0.661324634803574
NM,12,2021,after_lockdown,1.0555555555555556
NV,1,2019,before_lockdown,1.4416575790621593
NV,11,2019,before_lockdown,1.2375059495478344
NY,2,2018,before_lockdown,1.152407197276706
NY,5,2019,before_lockdown,0.8988409113521043
NY,10,2020,after_lockdown,0.4762056691625871
OH,12,2021,after_lockdown,1.0751476113794953
OK,4,2020,after_lockdown,0.8812600969305331
OK,5,2018,before_lockdown,1.5833623390184477
OR,11,2021,after_lockdown,1.3168930891907855
PA,7,2020,after_lockdown,1.049319101950681
SC,12,2019,before_lockdown,1.0642813826561552
SD,12,2020,after_lockdown,0.7553846153846154
TN,12,2020,after_lockdown,0.903951975987994
TX,5,2019,before_lockdown,1.0113626950158774
UT,7,2019,before_lockdown,0.942240779401531
VA,2,2020,after_lockdown,0.8349482673673838
VA,9,2020,after_lockdown,0.9021542738012509
VT,2,2021,after_lockdown,1.3601190476190477
WA,2,2020,after_lockdown,1.0824861367837337
WI,1,2021,after_lockdown,0.8799675587996756
WI,2,2019,before_lockdown,1.2176277543366152
WI,4,2019,before_lockdown,1.3211645101663585
WI,6,2019,before_lockdown,1.0068371739680932
WI,9,2021,after_lockdown,1.0888313928417421
WV,4,2020,after_lockdown,1.3064798598949212
WV,10,2019,before_lockdown,1.2602206359506813
WY,6,2020,after_lockdown,1.387218045112782
AL,4,2019,before_lockdown,1.3507931262392598
AZ,2,2020,after_lockdown,0.7786050156739812
AZ,11,2018,before_lockdown,1.0384365350235658
CA,6,2021,after_lockdown,1.3321695143575856
DC,1,2021,after_lockdown,0.3166648063399933
DC,5,2021,after_lockdown,1.25417439703154
DE,3,2019,before_lockdown,1.0831858407079646
DE,10,2021,after_lockdown,1.0465116279069768
FL,9,2019,before_lockdown,0.604463004045413
GA,2,2020,after_lockdown,0.7861366209586111
GA,4,2019,before_lockdown,1.0762501003290794
GA,6,2019,before_lockdown,0.9976070528967255
GA,6,2020,after_lockdown,1.0569892473118279
IA,7,2020,after_lockdown,0.8671160327395282
ID,1,2022,after_lockdown,1.0
ID,5,2020,after_lockdown,1.0592105263157894
ID,8,2020,after_lockdown,1.2213740458015268
IN,1,2019,before_lockdown,1.3183187491034285
IN,9,2019,before_lockdown,1.1256925755896787
KS,5,2018,before_lockdown,1.620811287477954
KS,6,2019,before_lockdown,1.0359942979330008
KS,11,2019,before_lockdown,0.9414032382420972
KY,4,2019,before_lockdown,1.3378734622144113
KY,11,2021,after_lockdown,1.1113550815558344
LA,3,2019,before_lockdown,1.1941838649155723
MA,4,2021,after_lockdown,1.180693669658016
MD,4,2019,before_lockdown,1.1140858142357393
MD,12,2018,before_lockdown,1.1599607458292445
ME,11,2021,after_lockdown,0.9656084656084656
MI,6,2021,after_lockdown,1.202071048468287
MI,8,2021,after_lockdown,1.3146732694584993
MI,10,2018,before_lockdown,1.1960173251637438
MN,8,2020,after_lockdown,0.8900907187718073
MN,9,2021,after_lockdown,0.9556255367878614
MO,2,2019,before_lockdown,1.4064094530480709
MO,3,2018,before_lockdown,1.506405425772419
MO,12,2020,after_lockdown,0.8955357142857143
MS,11,2018,before_lockdown,1.5812776723592663
MT,7,2019,before_lockdown,1.315884476534296
NC,2,2018,before_lockdown,1.2862941532083945
NE,9,2020,after_lockdown,0.7308306709265175
NE,10,2021,after_lockdown,1.030195381882771
NH,1,2020,after_lockdown,1.029089376053963
NH,12,2018,before_lockdown,1.4169787765293382
NJ,1,2018,before_lockdown,1.3407194104153448
NJ,11,2018,before_lockdown,1.2721282771967009
NM,1,2020,after_lockdown,0.9916955017301038
NM,10,2018,before_lockdown,1.3661723163841808
NV,4,2019,before_lockdown,1.392638036809816
NV,12,2019,before_lockdown,1.2117780294450735
NY,2,2020,after_lockdown,0.7526833497772596
NY,3,2018,before_lockdown,1.1634507596536838
OH,8,2020,after_lockdown,0.9507357645553423
OR,2,2018,before_lockdown,1.5241034303534304
PA,1,2020,after_lockdown,0.8473640804415403
PA,9,2019,before_lockdown,0.9227627713692054
PA,11,2020,after_lockdown,0.4554299455485226
RI,2,2020,after_lockdown,1.0891840607210626
SC,5,2020,after_lockdown,1.1243291592128801
SC,6,2019,before_lockdown,0.967072769180112
SD,8,2021,after_lockdown,1.1981050818260122
TN,4,2020,after_lockdown,0.9395238095238095
TX,1,2022,after_lockdown,1.0
TX,9,2021,after_lockdown,1.1491679510959012
VA,1,2018,before_lockdown,1.289901367406411
VA,1,2021,after_lockdown,0.9503928170594838
VA,4,2020,after_lockdown,1.0151371807000946
VA,9,2018,before_lockdown,1.2618586338353852
VT,6,2021,after_lockdown,1.0
VT,7,2020,after_lockdown,1.1042780748663101
VT,12,2018,before_lockdown,1.539863325740319
VT,12,2019,before_lockdown,1.0683805710673269
WI,4,2021,after_lockdown,0.8984771573604061
WI,8,2019,before_lockdown,0.8722538649308381
WI,8,2021,after_lockdown,1.1130242825607064
WV,10,2020,after_lockdown,1.1996303142329021
WV,12,2019,before_lockdown,1.1322463768115942
WY,7,2019,before_lockdown,1.3110481586402267
WY,12,2018,before_lockdown,1.5439235320892126
AL,8,2019,before_lockdown,0.9108983799705449
AL,12,2021,after_lockdown,1.1473684210526316
AR,3,2019,before_lockdown,1.498421290031574
AR,10,2021,after_lockdown,1.143365983971505
CO,2,2019,before_lockdown,1.3674085443847532
CO,4,2018,before_lockdown,1.4554328692590814
CT,3,2019,before_lockdown,1.4698675496688742
DC,10,2018,before_lockdown,1.2736093143596379
DE,12,2018,before_lockdown,0.9798136645962733
FL,7,2018,before_lockdown,1.2256536025525024
GA,6,2021,after_lockdown,1.2127891330813096
IA,1,2021,after_lockdown,1.2266742987979393
ID,3,2018,before_lockdown,1.65684899485741
ID,4,2020,after_lockdown,1.1651006711409395
ID,4,2021,after_lockdown,1.0756013745704467
IL,4,2019,before_lockdown,1.175975476697667
IN,8,2021,after_lockdown,1.3925264550264551
KS,12,2020,after_lockdown,1.252025202520252
KS,12,2021,after_lockdown,1.0852272727272727
KY,7,2020,after_lockdown,1.0222841225626742
LA,1,2019,before_lockdown,1.0885458976441917
LA,7,2020,after_lockdown,0.6969339622641509
LA,12,2017,before_lockdown,2.0
MA,11,2018,before_lockdown,1.2488950458473513
ME,1,2018,before_lockdown,1.453781512605042
ME,6,2019,before_lockdown,1.3016453382084094
ME,12,2021,after_lockdown,0.8953529620432777
MI,4,2019,before_lockdown,1.3133064791424864
MI,7,2019,before_lockdown,1.001475040757705
MO,10,2020,after_lockdown,0.8421234057221648
MS,2,2018,before_lockdown,1.5258175559380378
MS,12,2020,after_lockdown,0.9693308550185874
MT,6,2018,before_lockdown,1.7129682997118156
MT,6,2019,before_lockdown,1.3289473684210527
NC,3,2021,after_lockdown,1.1501147164863978
NC,9,2020,after_lockdown,0.8856080941565145
ND,11,2018,before_lockdown,1.255464480874317
NE,5,2021,after_lockdown,1.0422535211267605
NE,7,2018,before_lockdown,1.6286707882534777
NE,8,2020,after_lockdown,0.9395448079658606
NE,12,2021,after_lockdown,0.7739616613418531
NJ,3,2018,before_lockdown,1.3762806766738147
NJ,3,2019,before_lockdown,1.1239871131504442
NJ,7,2020,after_lockdown,0.8687424737656976
NM,6,2018,before_lockdown,1.5228915662650602
NM,8,2019,before_lockdown,1.1914083741163677
NV,6,2021,after_lockdown,1.3552465233881164
NY,4,2020,after_lockdown,0.9933925723399407
OH,12,2018,before_lockdown,1.2762284196547145
OK,7,2020,after_lockdown,0.8434528163862473
OK,9,2018,before_lockdown,1.5395555555555556
OK,9,2020,after_lockdown,0.8182546036829463
OR,8,2019,before_lockdown,1.0129369324542854
OR,10,2021,after_lockdown,1.2813559322033898
PA,6,2018,before_lockdown,1.4790794979079498
RI,1,2021,after_lockdown,0.6666666666666666
RI,6,2021,after_lockdown,1.1133689839572192
RI,12,2020,after_lockdown,0.7440476190476191
SC,12,2020,after_lockdown,1.0854898336414047
SD,8,2020,after_lockdown,1.0471092077087794
SD,9,2021,after_lockdown,0.9341637010676157
SD,11,2020,after_lockdown,0.9802431610942249
TX,2,2018,before_lockdown,1.1592321116928446
TX,10,2019,before_lockdown,0.8179984828581472
UT,8,2019,before_lockdown,0.8736930154746968
UT,10,2021,after_lockdown,1.2091330244870946
VA,6,2018,before_lockdown,1.3252925216211633
WA,2,2018,before_lockdown,1.3558341369334619
WA,4,2019,before_lockdown,1.1802996630582838
WV,5,2021,after_lockdown,1.0916149068322982
WY,11,2018,before_lockdown,1.6587082950719314
AL,1,2021,after_lockdown,1.117253948967193
AL,2,2020,after_lockdown,1.0066191446028514
AL,5,2020,after_lockdown,0.9683514407179972
CA,2,2021,after_lockdown,0.5958493273792522
CO,10,2019,before_lockdown,0.9723767148683723
CT,6,2018,before_lockdown,1.4760269449214107
CT,11,2021,after_lockdown,1.4733153638814016
DC,12,2019,before_lockdown,0.8089965397923875
DE,4,2018,before_lockdown,1.4351073762838469
DE,11,2018,before_lockdown,1.197192513368984
FL,10,2019,before_lockdown,0.6212067118886112
FL,12,2018,before_lockdown,0.8930627720825727
GA,2,2021,after_lockdown,0.7944399893076718
GA,8,2019,before_lockdown,0.7774815744080289
GA,9,2018,before_lockdown,1.2632813910113712
GA,12,2019,before_lockdown,0.8663729809104258
IA,11,2021,after_lockdown,0.8435643564356435
IL,11,2020,after_lockdown,0.3724321893587883
IN,12,2017,before_lockdown,1.75
KS,11,2020,after_lockdown,1.0607569721115537
KY,1,2018,before_lockdown,1.5271056661562021
KY,1,2021,after_lockdown,0.7359836901121305
MA,4,2019,before_lockdown,1.1218079900347007
MD,6,2020,after_lockdown,1.0180761781794707
MD,8,2019,before_lockdown,0.9852894819796154
MD,11,2018,before_lockdown,1.2352980308674828
MD,11,2020,after_lockdown,0.8102076282813501
ME,5,2021,after_lockdown,0.8703071672354948
MN,7,2018,before_lockdown,1.4185776180915144
MN,10,2019,before_lockdown,0.9295110936579619
MO,4,2018,before_lockdown,1.516629711751663
MO,8,2019,before_lockdown,0.9351808360732738
MS,5,2021,after_lockdown,0.9443462897526502
MS,6,2018,before_lockdown,1.5134185303514378
MS,7,2019,before_lockdown,0.9225678358702846
MT,7,2020,after_lockdown,1.15858310626703
MT,12,2017,before_lockdown,2.0
NC,6,2018,before_lockdown,1.3686342247900412
NC,6,2021,after_lockdown,1.2502767017155507
NC,10,2021,after_lockdown,1.2282312437239995
ND,2,2020,after_lockdown,1.0333333333333334
ND,11,2021,after_lockdown,0.8285857071464268
NE,2,2018,before_lockdown,1.3955491744436468
NE,7,2020,after_lockdown,0.8430890309886867
NE,8,2018,before_lockdown,1.6721007780659503
NE,9,2019,before_lockdown,0.9197598253275109
NE,12,2020,after_lockdown,1.2515391380826737
NH,3,2019,before_lockdown,1.4543889845094664
NH,4,2020,after_lockdown,1.0762331838565022
NH,5,2021,after_lockdown,1.0304449648711944
NH,9,2021,after_lockdown,1.1320754716981132
NJ,1,2021,after_lockdown,0.4694076655052265
NJ,11,2021,after_lockdown,1.0527459502173053
NJ,12,2019,before_lockdown,0.8010570824524312
NM,5,2019,before_lockdown,1.3944615384615384
NM,11,2019,before_lockdown,1.1193705914270211
NY,1,2021,after_lockdown,0.4075505548295643
NY,9,2018,before_lockdown,1.1652451331466893
OH,8,2019,before_lockdown,0.8993562426330584
OR,5,2021,after_lockdown,1.359363153904473
PA,10,2019,before_lockdown,0.8952457199162458
RI,5,2019,before_lockdown,1.1289398280802292
RI,11,2020,after_lockdown,0.5940988835725678
SC,3,2019,before_lockdown,1.290822528363047
TN,8,2021,after_lockdown,1.1600539811066126
UT,11,2021,after_lockdown,1.166385135135135
VA,1,2020,after_lockdown,0.8120043751709051
VA,4,2021,after_lockdown,1.2461320085166785
VA,7,2019,before_lockdown,0.9672542275723703
VA,12,2021,after_lockdown,1.220640120967742
VT,7,2018,before_lockdown,1.6724303554274735
VT,8,2019,before_lockdown,1.161525974025974
WA,6,2021,after_lockdown,1.2585095555806853
WI,6,2018,before_lockdown,1.6109048270470978
WV,10,2018,before_lockdown,1.6499102333931777
WV,11,2021,after_lockdown,1.303203661327231
WY,5,2019,before_lockdown,1.3215258855585832
WY,8,2020,after_lockdown,1.4193050193050194
WY,12,2019,before_lockdown,1.1838550247116968
AL,9,2020,after_lockdown,0.7032778864970646
AL,12,2020,after_lockdown,1.0769230769230769
AR,1,2020,after_lockdown,1.0048543689320388
AR,6,2020,after_lockdown,0.9730290456431535
AR,11,2020,after_lockdown,1.3545081967213115
AZ,1,2018,before_lockdown,1.0766225694752731
AZ,8,2019,before_lockdown,0.7496614230649026
CA,4,2021,after_lockdown,1.3233539569674024
CA,5,2021,after_lockdown,1.3260648053800692
CT,4,2020,after_lockdown,1.3472222222222223
CT,8,2019,before_lockdown,1.3015124184820313
CT,10,2019,before_lockdown,1.241185234232743
DC,4,2018,before_lockdown,1.171225937183384
DE,1,2019,before_lockdown,1.1116751269035532
DE,10,2018,before_lockdown,1.2698282910874898
FL,2,2018,before_lockdown,1.0701267680977322
GA,1,2021,after_lockdown,0.8845271819776069
GA,2,2019,before_lockdown,1.0328060241667154
IA,6,2018,before_lockdown,1.6527050610820244
ID,7,2021,after_lockdown,1.3049645390070923
IL,3,2021,after_lockdown,0.4197213434744565
IN,3,2019,before_lockdown,1.469406392694064
IN,8,2020,after_lockdown,1.0553200080759135
KS,3,2019,before_lockdown,1.6176374345549738
KS,9,2019,before_lockdown,0.8121019108280255
MA,10,2020,after_lockdown,0.4240832303255047
MA,11,2019,before_lockdown,0.7264
MA,12,2021,after_lockdown,1.1640108238123872
MD,2,2021,after_lockdown,0.8110420534344983
ME,8,2021,after_lockdown,0.8410535876475931
ME,9,2019,before_lockdown,0.9331896551724138
MN,12,2018,before_lockdown,1.3189275710284114
MO,11,2020,after_lockdown,0.9106438896189225
MO,12,2018,before_lockdown,1.3313285948605795
MT,2,2019,before_lockdown,1.717746047934727
NC,1,2021,after_lockdown,1.3022953659592897
NE,7,2019,before_lockdown,0.9519906323185011
NH,7,2021,after_lockdown,1.051837888784166
NH,10,2020,after_lockdown,0.4914442162902122
NJ,6,2020,after_lockdown,0.9436253252385083
NY,11,2021,after_lockdown,0.8610388059701493
OK,1,2018,before_lockdown,1.5800256081946222
OR,11,2020,after_lockdown,1.1164185277088503
OR,12,2019,before_lockdown,0.962543893874366
PA,2,2020,after_lockdown,0.851238499646143
PA,5,2020,after_lockdown,1.1630859375
PA,11,2018,before_lockdown,1.272298826919119
PA,12,2017,before_lockdown,1.75
SC,10,2019,before_lockdown,0.898292220113852
